LADCD,FRACD,YEAR
E09000005,E31000046,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E09000006,E31000046,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E09000007,E31000046,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E09000008,E31000046,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E09000009,E31000046,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E09000010,E31000046,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E09000011,E31000046,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E09000012,E31000046,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E09000013,E31000046,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E09000014,E31000046,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E09000015,E31000046,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E09000016,E31000046,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E09000017,E31000046,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E09000018,E31000046,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E09000019,E31000046,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E09000020,E31000046,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E09000021,E31000046,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E09000022,E31000046,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E09000023,E31000046,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E09000024,E31000046,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E09000025,E31000046,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E09000026,E31000046,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E09000027,E31000046,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E09000028,E31000046,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E09000029,E31000046,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E09000030,E31000046,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E09000031,E31000046,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E09000032,E31000046,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E09000033,E31000046,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E06000030,E31000047,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E06000054,E31000047,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E06000058,E31000047,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E06000059,E31000047,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
W06000001,W25000001,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
W06000002,W25000001,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
W06000003,W25000001,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
W06000004,W25000001,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
W06000005,W25000001,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
W06000006,W25000001,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
W06000008,W25000002,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
W06000009,W25000002,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
W06000010,W25000002,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
W06000011,W25000002,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
W06000012,W25000002,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
W06000023,W25000002,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
W06000013,W25000003,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
W06000014,W25000003,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
W06000015,W25000003,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
W06000016,W25000003,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
W06000018,W25000003,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
W06000019,W25000003,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
W06000020,W25000003,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
W06000021,W25000003,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
W06000022,W25000003,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
W06000024,W25000003,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000146,E31000026,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000147,E31000026,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000148,E31000026,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000149,E31000026,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E06000014,E31000027,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000163,E31000027,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000164,E31000027,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000165,E31000027,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000166,E31000027,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000167,E31000027,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000168,E31000027,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000169,E31000027,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000150,E31000028,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000151,E31000028,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000152,E31000028,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000153,E31000028,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000154,E31000028,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000155,E31000028,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000156,E31000028,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E06000057,E31000029,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E06000018,E31000030,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000170,E31000030,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000171,E31000030,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000172,E31000030,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000173,E31000030,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000102,E31000019,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000174,E31000030,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000175,E31000030,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000176,E31000030,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000177,E31000031,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000178,E31000031,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000179,E31000031,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000180,E31000031,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000181,E31000031,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E06000020,E31000032,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E06000051,E31000032,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E06000021,E31000033,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000192,E31000033,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000193,E31000033,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000194,E31000033,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000195,E31000033,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000196,E31000033,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000197,E31000033,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000198,E31000033,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000199,E31000033,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000200,E31000034,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000202,E31000034,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000203,E31000034,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000244,E31000034,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000245,E31000034,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000207,E31000035,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000208,E31000035,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000209,E31000035,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000210,E31000035,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000211,E31000035,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000212,E31000035,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000213,E31000035,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000214,E31000035,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000103,E31000019,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000240,E31000019,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000241,E31000019,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000242,E31000019,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000243,E31000019,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E06000010,E31000020,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E06000011,E31000020,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E06000012,E31000020,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E06000013,E31000020,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E06000046,E31000021,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E06000035,E31000022,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000105,E31000022,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000106,E31000022,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000107,E31000022,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000108,E31000022,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000109,E31000022,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000110,E31000022,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000111,E31000022,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000112,E31000022,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000113,E31000022,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000114,E31000022,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000115,E31000022,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000116,E31000022,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E06000008,E31000023,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E06000009,E31000023,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000117,E31000023,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000118,E31000023,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000119,E31000023,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000120,E31000023,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000121,E31000023,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000122,E31000023,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000123,E31000023,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000124,E31000023,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000125,E31000023,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000126,E31000023,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000127,E31000023,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000128,E31000023,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E06000016,E31000024,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E06000017,E31000024,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000129,E31000024,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000130,E31000024,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000131,E31000024,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000132,E31000024,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000133,E31000024,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000134,E31000024,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000135,E31000024,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000136,E31000025,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000137,E31000025,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000138,E31000025,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000139,E31000025,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000140,E31000025,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000141,E31000025,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000142,E31000025,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000143,E31000026,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000144,E31000026,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
E07000145,E31000026,resources/data/fire_and_rescue_lookup/lad_fra_lut_2019_dec.csv
